Year	Mnth	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	NINO_db6_J1_W1	NINO_db6_J1_V1	PDO_fk4_J2_W1	PDO_fk4_J2_W2	PDO_fk4_J2_V2	prcp_db4_J2_W1	prcp_db4_J2_W2	prcp_db4_J2_V2	srad_fk14_J1_W1	srad_fk14_J1_V1	tmax_db7_J1_W1	tmax_db7_J1_V1	tmax_db7_J1_W1	tmax_db7_J1_V1	tmin_sym4_J2_W1	tmin_sym4_J2_W2	tmin_sym4_J2_V2	CSI-S	CSI-C	Output_StrFlow(m3/s)	
1994	4	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.272701067	0.156663964	0.130257724	0.103422073	0.043695606	0.005610726	0.132603056	0.155249089	0.152349969	0.089093694	0.040589448	0.009746332	0.348217546	0.201115924	0.218182552	0.167200529	0.081136199	0.020796565	0.381041607	0.353093845	0.489248056	0.490707605	0.315067323	0.038326792	0.315401493	0.614673875	0.682218146	0.689804979	0.454045501	0.076732608	0.259777073	0.608822454	0.783853626	0.856189083	0.54205294	0.150356926	0.151004132	0.862763956	0.8505226	0.843406156	0.477894885	0.408239602	0.21243554	0.813059224	0.737090361	0.749202258	0.546316845	0.594991615	0.181224176	0.768239514	0.610115133	0.602651058	0.423473142	0.206279799	0.588554178	0.604857145	0.453192512	0.34471149	0.191135276	0.008779162	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	0.512562814	0.678456592	0.437148218	0.600801068	0.514834206	0.536271099	0.762057878	0.467166979	0.576769025	0.661431065	0.678778508	0.922829582	0.495309568	0.638184246	0.472949389	0.476871537	0.397106109	0.499061914	0.662216288	0.483420593	0.50315681	0.419614148	0.497185741	0.640854473	0.340314136	0.49903363	0.530546624	0.48217636	0.748998665	0.511343805	0.483829403	0	0.615384615	0.684913218	0.561954625	0.482669759	0.416398714	0.752345216	0.761014686	0.626527051	0.342610488	0.38585209	0.853658537	0.726301736	1	0.493621956	0.667202572	0.810506567	0.62082777	0.804537522	0.021783828	0.674489604	-0.016410821	0.015477216	0.685015003	-0.106208822	0.058638314	0.236229563	0.045544303	0.643350802	0.038456057	0.55167078	0.038456057	0.55167078	0.000181335	-0.03750461	0.832419225	0.866025404	-0.5	0.215947106	
1994	5	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.272701067	0.156663964	0.130257724	0.103422073	0.043695606	0.005610726	0.132603056	0.155249089	0.152349969	0.089093694	0.040589448	0.009746332	0.348217546	0.201115924	0.218182552	0.167200529	0.081136199	0.020796565	0.381041607	0.353093845	0.489248056	0.490707605	0.315067323	0.038326792	0.315401493	0.614673875	0.682218146	0.689804979	0.454045501	0.076732608	0.259777073	0.608822454	0.783853626	0.856189083	0.54205294	0.150356926	0.151004132	0.862763956	0.8505226	0.843406156	0.477894885	0.408239602	0.21243554	0.813059224	0.737090361	0.749202258	0.546316845	0.594991615	0.181224176	0.768239514	0.610115133	0.602651058	0.423473142	0.206279799	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	0.512562814	0.678456592	0.437148218	0.600801068	0.514834206	0.536271099	0.762057878	0.467166979	0.576769025	0.661431065	0.678778508	0.922829582	0.495309568	0.638184246	0.472949389	0.476871537	0.397106109	0.499061914	0.662216288	0.483420593	0.50315681	0.419614148	0.497185741	0.640854473	0.340314136	0.49903363	0.530546624	0.48217636	0.748998665	0.511343805	0.483829403	0	0.615384615	0.684913218	0.561954625	0.482669759	0.416398714	0.752345216	0.761014686	0.626527051	0.342610488	0.38585209	0.853658537	0.726301736	1	-0.008229844	0.549182135	-0.001902272	0.023432577	0.670096233	0.182393655	0.138897932	0.309713514	-0.070352203	0.770907289	-0.042356571	0.703482317	-0.042356571	0.703482317	-3.07E-02	-0.102094197	0.753942158	0.5	-0.866025404	0.572127247	
1994	6	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.272701067	0.156663964	0.130257724	0.103422073	0.043695606	0.005610726	0.132603056	0.155249089	0.152349969	0.089093694	0.040589448	0.009746332	0.348217546	0.201115924	0.218182552	0.167200529	0.081136199	0.020796565	0.381041607	0.353093845	0.489248056	0.490707605	0.315067323	0.038326792	0.315401493	0.614673875	0.682218146	0.689804979	0.454045501	0.076732608	0.259777073	0.608822454	0.783853626	0.856189083	0.54205294	0.150356926	0.151004132	0.862763956	0.8505226	0.843406156	0.477894885	0.408239602	0.21243554	0.813059224	0.737090361	0.749202258	0.546316845	0.594991615	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	0.512562814	0.678456592	0.437148218	0.600801068	0.514834206	0.536271099	0.762057878	0.467166979	0.576769025	0.661431065	0.678778508	0.922829582	0.495309568	0.638184246	0.472949389	0.476871537	0.397106109	0.499061914	0.662216288	0.483420593	0.50315681	0.419614148	0.497185741	0.640854473	0.340314136	0.49903363	0.530546624	0.48217636	0.748998665	0.511343805	0.483829403	0	0.615384615	0.684913218	0.561954625	0.482669759	0.416398714	0.752345216	0.761014686	0.626527051	-0.027719258	0.498549862	0.029302404	0.005169655	0.629606046	-0.131623321	0.101601766	0.414146023	0.027953154	0.832660877	0.028376577	0.809399259	0.028376577	0.809399259	0.015526573	-0.129426336	0.581183673	1.22515E-16	-1	0.15206912	
1994	7	0.001393293	0.874670214	0.906774186	0.855901557	0.396225444	0.15206912	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.272701067	0.156663964	0.130257724	0.103422073	0.043695606	0.005610726	0.132603056	0.155249089	0.152349969	0.089093694	0.040589448	0.009746332	0.348217546	0.201115924	0.218182552	0.167200529	0.081136199	0.020796565	0.381041607	0.353093845	0.489248056	0.490707605	0.315067323	0.038326792	0.315401493	0.614673875	0.682218146	0.689804979	0.454045501	0.076732608	0.259777073	0.608822454	0.783853626	0.856189083	0.54205294	0.150356926	0.151004132	0.862763956	0.8505226	0.843406156	0.477894885	0.408239602	0.594897565	0.721864952	0.577861163	0.365821095	0.602094241	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	0.512562814	0.678456592	0.437148218	0.600801068	0.514834206	0.536271099	0.762057878	0.467166979	0.576769025	0.661431065	0.678778508	0.922829582	0.495309568	0.638184246	0.472949389	0.476871537	0.397106109	0.499061914	0.662216288	0.483420593	0.50315681	0.419614148	0.497185741	0.640854473	0.340314136	0.49903363	0.530546624	0.48217636	0.748998665	0.511343805	0.483829403	0	0.615384615	0.684913218	0.561954625	0.012941364	0.500494301	0.05839357	-0.022125772	0.615276124	-0.022230048	-0.025492888	0.514882388	0.023106818	0.792331178	0.019961785	0.834636408	0.019961785	0.834636408	0.012343477	-0.121774971	0.37089716	-0.5	-0.866025404	0.067644812	
1994	8	0.128327088	0.652063845	0.87537205	0.887792981	0.256608849	0.067644812	0.001393293	0.874670214	0.906774186	0.855901557	0.396225444	0.15206912	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.272701067	0.156663964	0.130257724	0.103422073	0.043695606	0.005610726	0.132603056	0.155249089	0.152349969	0.089093694	0.040589448	0.009746332	0.348217546	0.201115924	0.218182552	0.167200529	0.081136199	0.020796565	0.381041607	0.353093845	0.489248056	0.490707605	0.315067323	0.038326792	0.315401493	0.614673875	0.682218146	0.689804979	0.454045501	0.076732608	0.259777073	0.608822454	0.783853626	0.856189083	0.54205294	0.150356926	0.656358717	0.572347267	0.577861163	0.369826435	0.301919721	0.594897565	0.721864952	0.577861163	0.365821095	0.602094241	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	0.512562814	0.678456592	0.437148218	0.600801068	0.514834206	0.536271099	0.762057878	0.467166979	0.576769025	0.661431065	0.678778508	0.922829582	0.495309568	0.638184246	0.472949389	0.476871537	0.397106109	0.499061914	0.662216288	0.483420593	0.50315681	0.419614148	0.497185741	0.640854473	0.340314136	0.49903363	0.530546624	0.48217636	0.748998665	0.511343805	-0.012115586	0.509143181	-0.013285942	0.003276482	0.583656082	-0.007882304	-0.079082917	0.531852229	0.021856694	0.693187919	-0.039084046	0.740113303	-0.039084046	0.740113303	0.019093734	-0.059385425	0.181169324	-0.866025404	-0.5	0.049785317	
1994	9	0.230308126	0.489781089	0.714869677	0.739645213	0.341957364	0.049785317	0.128327088	0.652063845	0.87537205	0.887792981	0.256608849	0.067644812	0.001393293	0.874670214	0.906774186	0.855901557	0.396225444	0.15206912	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.272701067	0.156663964	0.130257724	0.103422073	0.043695606	0.005610726	0.132603056	0.155249089	0.152349969	0.089093694	0.040589448	0.009746332	0.348217546	0.201115924	0.218182552	0.167200529	0.081136199	0.020796565	0.381041607	0.353093845	0.489248056	0.490707605	0.315067323	0.038326792	0.315401493	0.614673875	0.682218146	0.689804979	0.454045501	0.076732608	0.538848087	0.29903537	0.512195122	0.285714286	0.120418848	0.656358717	0.572347267	0.577861163	0.369826435	0.301919721	0.594897565	0.721864952	0.577861163	0.365821095	0.602094241	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	0.512562814	0.678456592	0.437148218	0.600801068	0.514834206	0.536271099	0.762057878	0.467166979	0.576769025	0.661431065	0.678778508	0.922829582	0.495309568	0.638184246	0.472949389	0.476871537	0.397106109	0.499061914	0.662216288	0.483420593	0.50315681	0.419614148	0.497185741	0.640854473	0.340314136	0.038602228	0.483806056	0.034772596	0.0605647	0.560343488	0.060466911	-0.072363422	0.463976596	-0.044823868	0.560032947	0.008706084	0.541354037	0.008706084	0.541354037	-0.017003789	0.052737308	0.071237159	-1	-1.83772E-16	0.031596555	
1994	10	0.254251946	0.280175807	0.445121248	0.519424263	0.316025751	0.031596555	0.230308126	0.489781089	0.714869677	0.739645213	0.341957364	0.049785317	0.128327088	0.652063845	0.87537205	0.887792981	0.256608849	0.067644812	0.001393293	0.874670214	0.906774186	0.855901557	0.396225444	0.15206912	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.272701067	0.156663964	0.130257724	0.103422073	0.043695606	0.005610726	0.132603056	0.155249089	0.152349969	0.089093694	0.040589448	0.009746332	0.348217546	0.201115924	0.218182552	0.167200529	0.081136199	0.020796565	0.381041607	0.353093845	0.489248056	0.490707605	0.315067323	0.038326792	0.572091225	0.355305466	0.60412758	0.345794393	0.495636998	0.538848087	0.29903537	0.512195122	0.285714286	0.120418848	0.656358717	0.572347267	0.577861163	0.369826435	0.301919721	0.594897565	0.721864952	0.577861163	0.365821095	0.602094241	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	0.512562814	0.678456592	0.437148218	0.600801068	0.514834206	0.536271099	0.762057878	0.467166979	0.576769025	0.661431065	0.678778508	0.922829582	0.495309568	0.638184246	0.472949389	0.476871537	0.397106109	0.499061914	0.662216288	0.483420593	-0.027915017	0.430065307	-0.033558755	0.073287802	0.556238843	0.024337868	-0.030869222	0.366307564	0.029519975	0.376350478	1.14E-02	0.323168711	0.01139596	0.323168711	-0.030997322	0.129560622	0.062577771	-0.866025404	0.5	0.019421981	
1994	11	0.411565933	0.132755931	0.223511225	0.245711898	0.139157604	0.019421981	0.254251946	0.280175807	0.445121248	0.519424263	0.316025751	0.031596555	0.230308126	0.489781089	0.714869677	0.739645213	0.341957364	0.049785317	0.128327088	0.652063845	0.87537205	0.887792981	0.256608849	0.067644812	0.001393293	0.874670214	0.906774186	0.855901557	0.396225444	0.15206912	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.272701067	0.156663964	0.130257724	0.103422073	0.043695606	0.005610726	0.132603056	0.155249089	0.152349969	0.089093694	0.040589448	0.009746332	0.348217546	0.201115924	0.218182552	0.167200529	0.081136199	0.020796565	0.778894472	0.61414791	0.675422139	0.229639519	0.244328098	0.572091225	0.355305466	0.60412758	0.345794393	0.495636998	0.538848087	0.29903537	0.512195122	0.285714286	0.120418848	0.656358717	0.572347267	0.577861163	0.369826435	0.301919721	0.594897565	0.721864952	0.577861163	0.365821095	0.602094241	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	0.512562814	0.678456592	0.437148218	0.600801068	0.514834206	0.536271099	0.762057878	0.467166979	0.576769025	0.661431065	0.678778508	0.922829582	0.495309568	0.638184246	0.472949389	0.01860298	0.420715281	0.05518433	0.039245846	0.548027847	-0.050678791	0.100515635	0.285125767	0.010592449	0.191167055	-0.00815305	0.163490345	-0.00815305	0.163490345	0.029759924	0.103201828	0.149364925	-0.5	0.866025404	0.004609752	
1994	12	0.098203133	0.141314713	0.223310491	0.161262718	0.078534719	0.004609752	0.411565933	0.132755931	0.223511225	0.245711898	0.139157604	0.019421981	0.254251946	0.280175807	0.445121248	0.519424263	0.316025751	0.031596555	0.230308126	0.489781089	0.714869677	0.739645213	0.341957364	0.049785317	0.128327088	0.652063845	0.87537205	0.887792981	0.256608849	0.067644812	0.001393293	0.874670214	0.906774186	0.855901557	0.396225444	0.15206912	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.272701067	0.156663964	0.130257724	0.103422073	0.043695606	0.005610726	0.132603056	0.155249089	0.152349969	0.089093694	0.040589448	0.009746332	0.664862775	0.836012862	0.675422139	0.190921228	0.656195462	0.778894472	0.61414791	0.675422139	0.229639519	0.244328098	0.572091225	0.355305466	0.60412758	0.345794393	0.495636998	0.538848087	0.29903537	0.512195122	0.285714286	0.120418848	0.656358717	0.572347267	0.577861163	0.369826435	0.301919721	0.594897565	0.721864952	0.577861163	0.365821095	0.602094241	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	0.512562814	0.678456592	0.437148218	0.600801068	0.514834206	0.536271099	0.762057878	0.467166979	0.576769025	0.661431065	-0.005033178	0.501924669	0.011704878	0.009859135	0.534621802	0.086331397	0.138909835	0.251327904	-2.56E-02	0.117371498	0.004382202	0.119583911	0.004382202	0.119583911	-0.033629335	0.049745521	0.316516481	-2.4503E-16	1	0	
1995	1	0.273037379	0.154714451	0.128411896	0.113808949	0.056536187	0	0.098203133	0.141314713	0.223310491	0.161262718	0.078534719	0.004609752	0.411565933	0.132755931	0.223511225	0.245711898	0.139157604	0.019421981	0.254251946	0.280175807	0.445121248	0.519424263	0.316025751	0.031596555	0.230308126	0.489781089	0.714869677	0.739645213	0.341957364	0.049785317	0.128327088	0.652063845	0.87537205	0.887792981	0.256608849	0.067644812	0.001393293	0.874670214	0.906774186	0.855901557	0.396225444	0.15206912	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.272701067	0.156663964	0.130257724	0.103422073	0.043695606	0.005610726	0.52982863	0.660771704	0.615384615	0.372496662	0.65095986	0.664862775	0.836012862	0.675422139	0.190921228	0.656195462	0.778894472	0.61414791	0.675422139	0.229639519	0.244328098	0.572091225	0.355305466	0.60412758	0.345794393	0.495636998	0.538848087	0.29903537	0.512195122	0.285714286	0.120418848	0.656358717	0.572347267	0.577861163	0.369826435	0.301919721	0.594897565	0.721864952	0.577861163	0.365821095	0.602094241	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	0.512562814	0.678456592	0.437148218	0.600801068	0.514834206	-0.019878479	0.624293845	-0.090471498	0.012365582	0.492320189	-0.151205523	-0.023415934	0.272840473	0.013788612	0.203127529	0.034604556	0.183934258	0.034604556	0.183934258	-0.012302828	0.054575964	0.518495454	0.5	0.866025404	0.001752646	
1995	2	0.656604758	0.368325329	0.325356311	0.268115421	0.129030817	0.001752646	0.273037379	0.154714451	0.128411896	0.113808949	0.056536187	0	0.098203133	0.141314713	0.223310491	0.161262718	0.078534719	0.004609752	0.411565933	0.132755931	0.223511225	0.245711898	0.139157604	0.019421981	0.254251946	0.280175807	0.445121248	0.519424263	0.316025751	0.031596555	0.230308126	0.489781089	0.714869677	0.739645213	0.341957364	0.049785317	0.128327088	0.652063845	0.87537205	0.887792981	0.256608849	0.067644812	0.001393293	0.874670214	0.906774186	0.855901557	0.396225444	0.15206912	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.296599816	0.340673342	0.177208483	0.106946405	0.045566885	0.006404262	0.733797191	0.694533762	0.596622889	0.489986649	0.663176265	0.52982863	0.660771704	0.615384615	0.372496662	0.65095986	0.664862775	0.836012862	0.675422139	0.190921228	0.656195462	0.778894472	0.61414791	0.675422139	0.229639519	0.244328098	0.572091225	0.355305466	0.60412758	0.345794393	0.495636998	0.538848087	0.29903537	0.512195122	0.285714286	0.120418848	0.656358717	0.572347267	0.577861163	0.369826435	0.301919721	0.594897565	0.721864952	0.577861163	0.365821095	0.602094241	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.438603273	0.585209003	0.435272045	0.531375167	0.408376963	-0.005802778	0.702248702	-0.042835679	0.043579527	0.443978777	1.48E-02	-0.147079595	0.291348372	-0.036101792	0.375620346	-0.071472132	0.288333434	-0.071472132	0.288333434	-0.006253836	0.064977095	0.711649858	0.866025404	0.5	0.003068777	
1995	3	0.583021044	0.522941873	0.348226852	0.23282075	0.122734326	0.003068777	0.656604758	0.368325329	0.325356311	0.268115421	0.129030817	0.001752646	0.273037379	0.154714451	0.128411896	0.113808949	0.056536187	0	0.098203133	0.141314713	0.223310491	0.161262718	0.078534719	0.004609752	0.411565933	0.132755931	0.223511225	0.245711898	0.139157604	0.019421981	0.254251946	0.280175807	0.445121248	0.519424263	0.316025751	0.031596555	0.230308126	0.489781089	0.714869677	0.739645213	0.341957364	0.049785317	0.128327088	0.652063845	0.87537205	0.887792981	0.256608849	0.067644812	0.001393293	0.874670214	0.906774186	0.855901557	0.396225444	0.15206912	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.225281061	0.599381509	0.398952493	0.2131372	0.077996488	0.007099017	0.600309239	0.71221865	0.630393996	0.548731642	0.593368237	0.733797191	0.694533762	0.596622889	0.489986649	0.663176265	0.52982863	0.660771704	0.615384615	0.372496662	0.65095986	0.664862775	0.836012862	0.675422139	0.190921228	0.656195462	0.778894472	0.61414791	0.675422139	0.229639519	0.244328098	0.572091225	0.355305466	0.60412758	0.345794393	0.495636998	0.538848087	0.29903537	0.512195122	0.285714286	0.120418848	0.656358717	0.572347267	0.577861163	0.369826435	0.301919721	0.594897565	0.721864952	0.577861163	0.365821095	0.602094241	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.792037109	0.713826367	0.562851782	0.523364486	0.630017452	0.021493905	0.702647375	-0.012982747	-0.011564091	0.375392807	0.166834704	-0.115024964	0.277652021	0.024705077	0.522351282	0.055244357	0.422861789	0.055244357	0.422861789	0.045315962	0.01116565	0.84519157	1	6.12574E-17	0.003729948	
1995	4	0.801436533	0.611333609	0.412506249	0.32169783	0.171776106	0.003729948	0.583021044	0.522941873	0.348226852	0.23282075	0.122734326	0.003068777	0.656604758	0.368325329	0.325356311	0.268115421	0.129030817	0.001752646	0.273037379	0.154714451	0.128411896	0.113808949	0.056536187	0	0.098203133	0.141314713	0.223310491	0.161262718	0.078534719	0.004609752	0.411565933	0.132755931	0.223511225	0.245711898	0.139157604	0.019421981	0.254251946	0.280175807	0.445121248	0.519424263	0.316025751	0.031596555	0.230308126	0.489781089	0.714869677	0.739645213	0.341957364	0.049785317	0.128327088	0.652063845	0.87537205	0.887792981	0.256608849	0.067644812	0.001393293	0.874670214	0.906774186	0.855901557	0.396225444	0.15206912	0.128235803	0.865489182	0.863404936	0.837567781	0.596784559	0.572127247	0.233256462	0.788290074	0.656941464	0.637393782	0.398542669	0.215947106	0.591036482	0.617098521	0.47040639	0.383150121	0.192627182	0.024416757	0.425589486	0.374598071	0.686679174	0.552736983	0.586387435	0.600309239	0.71221865	0.630393996	0.548731642	0.593368237	0.733797191	0.694533762	0.596622889	0.489986649	0.663176265	0.52982863	0.660771704	0.615384615	0.372496662	0.65095986	0.664862775	0.836012862	0.675422139	0.190921228	0.656195462	0.778894472	0.61414791	0.675422139	0.229639519	0.244328098	0.572091225	0.355305466	0.60412758	0.345794393	0.495636998	0.538848087	0.29903537	0.512195122	0.285714286	0.120418848	0.656358717	0.572347267	0.577861163	0.369826435	0.301919721	0.594897565	0.721864952	0.577861163	0.365821095	0.602094241	0.75660353	0.75562701	0.69793621	0.500667557	0.294938918	0.534853756	0.419614148	0.707317073	0.560747664	0.614310646	0.578662543	0.694533762	0.681050657	0.552736983	0.453752182	0.011254354	0.646052814	0.006109983	-0.115774753	0.332319966	-0.119842651	-0.016202151	0.266338141	0.002691337	0.649549922	-0.038387642	0.602119721	-0.038387642	0.602119721	-0.000557199	-0.074421854	0.872428138	0.866025404	-0.5	0.063258963	
