Year	Mnth	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	NINO_db6_J1_W1	NINO_db6_J1_V1	PDO_fk4_J2_W1	PDO_fk4_J2_W2	PDO_fk4_J2_V2	srad_db4_J2_W1	srad_db4_J2_W2	srad_db4_J2_V2	tmax_fk14_J1_W1	tmax_fk14_J1_V1	tmin_fk14_J1_W1	tmin_fk14_J1_V1	Vp_db3_J2_W1	Vp_db3_J2_W2	Vp_db3_J2_V2	CSI-S	CSI-C	Output_StrFlow(m3/s)
1995	10	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.001947597	0.8050717	0.821509372	0.734587533	0.727501985	0.721106591	0.058101199	0.842737098	0.589335474	0.500643266	0.545006298	0.807247464	0.141050356	0.761973864	0.367484422	0.326922331	0.371708451	0.430059868	0.128244774	0.683959018	0.246549712	0.182903188	0.248755266	0.18852792	0.677827083	0.402882176	0.141217659	0.137557544	0.205922163	0.123221949	0.058692565	0.480675532	0.355117878	0.258097982	0.294958752	0.06119728	0.659760351	0.075789747	0.079816479	0.171626002	0.225148911	0.04877357	0.114290691	0.102427946	0.191913447	0.221910821	0.265644427	0.028319007	0.269955414	0.103717313	0.093493767	0.107147403	0.179708281	0.033742403	0.122951955	0.271767895	0.441170894	0.425475499	0.392339495	0.017726639	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.52171112	0.475884244	0.514071295	0.62082777	0.476439791	0.535240304	0.532154341	0.622889306	0.624833111	0.664921466	0.434866641	0.27170418	0.649155722	0.606141522	0.537521815	0.425589486	0.374598071	0.686679174	0.552736983	0.586387435	0.600309239	0.71221865	0.630393996	0.548731642	0.593368237	0.733797191	0.694533762	0.596622889	0.489986649	0.663176265	0.52982863	0.660771704	0.615384615	0.372496662	0.65095986	0.664862775	0.836012862	0.675422139	0.190921228	0.656195462	0.778894472	0.61414791	0.675422139	0.229639519	0.244328098	0.572091225	0.355305466	0.60412758	0.345794393	0.495636998	0.015283708	0.631900715	0.043442487	0.044042302	0.500338669	0.021319668	0.107297657	0.719118769	1.37E-03	3.70E-01	-0.00627377	0.350140939	-0.049839866	-0.096637394	0.275433458	-0.866025404	0.5	0.004155492
1995	11	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.001947597	0.8050717	0.821509372	0.734587533	0.727501985	0.721106591	0.058101199	0.842737098	0.589335474	0.500643266	0.545006298	0.807247464	0.141050356	0.761973864	0.367484422	0.326922331	0.371708451	0.430059868	0.128244774	0.683959018	0.246549712	0.182903188	0.248755266	0.18852792	0.677827083	0.402882176	0.141217659	0.137557544	0.205922163	0.123221949	0.058692565	0.480675532	0.355117878	0.258097982	0.294958752	0.06119728	0.659760351	0.075789747	0.079816479	0.171626002	0.225148911	0.04877357	0.114290691	0.102427946	0.191913447	0.221910821	0.265644427	0.028319007	0.269955414	0.103717313	0.093493767	0.107147403	0.179708281	0.033742403	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.52171112	0.475884244	0.514071295	0.62082777	0.476439791	0.535240304	0.532154341	0.622889306	0.624833111	0.664921466	0.434866641	0.27170418	0.649155722	0.606141522	0.537521815	0.425589486	0.374598071	0.686679174	0.552736983	0.586387435	0.600309239	0.71221865	0.630393996	0.548731642	0.593368237	0.733797191	0.694533762	0.596622889	0.489986649	0.663176265	0.52982863	0.660771704	0.615384615	0.372496662	0.65095986	0.664862775	0.836012862	0.675422139	0.190921228	0.656195462	0.778894472	0.61414791	0.675422139	0.229639519	0.244328098	-0.005535093	0.601614355	0.036780651	0.025649598	0.554750976	-1.02E-02	0.073741331	0.783896097	0.020520861	0.157027396	-0.018608365	0.191635138	-0.005037191	-0.012060461	0.254028284	-0.5	0.866025404	0.022545777
1995	12	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.001947597	0.8050717	0.821509372	0.734587533	0.727501985	0.721106591	0.058101199	0.842737098	0.589335474	0.500643266	0.545006298	0.807247464	0.141050356	0.761973864	0.367484422	0.326922331	0.371708451	0.430059868	0.128244774	0.683959018	0.246549712	0.182903188	0.248755266	0.18852792	0.677827083	0.402882176	0.141217659	0.137557544	0.205922163	0.123221949	0.058692565	0.480675532	0.355117878	0.258097982	0.294958752	0.06119728	0.659760351	0.075789747	0.079816479	0.171626002	0.225148911	0.04877357	0.114290691	0.102427946	0.191913447	0.221910821	0.265644427	0.028319007	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.52171112	0.475884244	0.514071295	0.62082777	0.476439791	0.535240304	0.532154341	0.622889306	0.624833111	0.664921466	0.434866641	0.27170418	0.649155722	0.606141522	0.537521815	0.425589486	0.374598071	0.686679174	0.552736983	0.586387435	0.600309239	0.71221865	0.630393996	0.548731642	0.593368237	0.733797191	0.694533762	0.596622889	0.489986649	0.663176265	0.52982863	0.660771704	0.615384615	0.372496662	0.65095986	0.664862775	0.836012862	0.675422139	0.190921228	0.656195462	0.000597478	0.620764814	-0.032138088	-0.031698853	0.586023441	-4.52E-02	6.01E-02	0.757653528	0.034250829	0.138186948	0.086771939	0.191544925	0.011915358	0.181797409	0.233587639	-2.4503E-16	1	0.0325248
1996	1	0.37328942	0.144827539	0.210088601	0.264538697	0.317853688	0.0325248	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.001947597	0.8050717	0.821509372	0.734587533	0.727501985	0.721106591	0.058101199	0.842737098	0.589335474	0.500643266	0.545006298	0.807247464	0.141050356	0.761973864	0.367484422	0.326922331	0.371708451	0.430059868	0.128244774	0.683959018	0.246549712	0.182903188	0.248755266	0.18852792	0.677827083	0.402882176	0.141217659	0.137557544	0.205922163	0.123221949	0.058692565	0.480675532	0.355117878	0.258097982	0.294958752	0.06119728	0.659760351	0.075789747	0.079816479	0.171626002	0.225148911	0.04877357	0.395052184	0.491961415	0.275797373	0.622162884	0.532286213	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.52171112	0.475884244	0.514071295	0.62082777	0.476439791	0.535240304	0.532154341	0.622889306	0.624833111	0.664921466	0.434866641	0.27170418	0.649155722	0.606141522	0.537521815	0.425589486	0.374598071	0.686679174	0.552736983	0.586387435	0.600309239	0.71221865	0.630393996	0.548731642	0.593368237	0.733797191	0.694533762	0.596622889	0.489986649	0.663176265	0.52982863	0.660771704	0.615384615	0.372496662	0.65095986	-0.012280423	0.657800463	-0.034102748	0.017365677	0.601352558	0.018133513	0.040637405	0.649281206	-0.083988797	0.21237514	-0.10363313	0.224750242	0.002421384	0.201349885	0.209358813	0.5	0.866025404	0.104604735
1996	2	0.480397426	0.363290569	0.166697393	0.167961154	0.248027788	0.104604735	0.37328942	0.144827539	0.210088601	0.264538697	0.317853688	0.0325248	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.001947597	0.8050717	0.821509372	0.734587533	0.727501985	0.721106591	0.058101199	0.842737098	0.589335474	0.500643266	0.545006298	0.807247464	0.141050356	0.761973864	0.367484422	0.326922331	0.371708451	0.430059868	0.128244774	0.683959018	0.246549712	0.182903188	0.248755266	0.18852792	0.677827083	0.402882176	0.141217659	0.137557544	0.205922163	0.123221949	0.058692565	0.480675532	0.355117878	0.258097982	0.294958752	0.06119728	0.570673882	0.5	0.296435272	0.622162884	0.483420593	0.395052184	0.491961415	0.275797373	0.622162884	0.532286213	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.52171112	0.475884244	0.514071295	0.62082777	0.476439791	0.535240304	0.532154341	0.622889306	0.624833111	0.664921466	0.434866641	0.27170418	0.649155722	0.606141522	0.537521815	0.425589486	0.374598071	0.686679174	0.552736983	0.586387435	0.600309239	0.71221865	0.630393996	0.548731642	0.593368237	0.733797191	0.694533762	0.596622889	0.489986649	0.663176265	0.009323028	0.677763964	0.007045693	0.040749631	0.58296487	0.014382675	-0.01219044	0.49321704	0.050762124	0.230536776	0.053376305	0.202789515	0.071451994	0.001547021	0.194418536	0.866025404	0.5	0.107226305
1996	3	0.233474125	0.63270769	0.304301116	0.174164215	0.233496163	0.107226305	0.480397426	0.363290569	0.166697393	0.167961154	0.248027788	0.104604735	0.37328942	0.144827539	0.210088601	0.264538697	0.317853688	0.0325248	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.001947597	0.8050717	0.821509372	0.734587533	0.727501985	0.721106591	0.058101199	0.842737098	0.589335474	0.500643266	0.545006298	0.807247464	0.141050356	0.761973864	0.367484422	0.326922331	0.371708451	0.430059868	0.128244774	0.683959018	0.246549712	0.182903188	0.248755266	0.18852792	0.677827083	0.402882176	0.141217659	0.137557544	0.205922163	0.123221949	0.358587811	0.47266881	0.440900563	0.600801068	0.453752182	0.570673882	0.5	0.296435272	0.622162884	0.483420593	0.395052184	0.491961415	0.275797373	0.622162884	0.532286213	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.52171112	0.475884244	0.514071295	0.62082777	0.476439791	0.535240304	0.532154341	0.622889306	0.624833111	0.664921466	0.434866641	0.27170418	0.649155722	0.606141522	0.537521815	0.425589486	0.374598071	0.686679174	0.552736983	0.586387435	0.600309239	0.71221865	0.630393996	0.548731642	0.593368237	-0.010918548	0.654214395	0.012361892	-0.031958077	0.589338793	0.025313009	-0.038603749	0.317709994	-0.017506734	0.182619783	-0.006653416	0.149929577	-2.64E-02	-0.147915277	0.238012297	1	6.12574E-17	0.237993694
1996	4	0.153654845	0.792689223	0.413619569	0.24812398	0.299788278	0.237993694	0.233474125	0.63270769	0.304301116	0.174164215	0.233496163	0.107226305	0.480397426	0.363290569	0.166697393	0.167961154	0.248027788	0.104604735	0.37328942	0.144827539	0.210088601	0.264538697	0.317853688	0.0325248	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.001947597	0.8050717	0.821509372	0.734587533	0.727501985	0.721106591	0.058101199	0.842737098	0.589335474	0.500643266	0.545006298	0.807247464	0.141050356	0.761973864	0.367484422	0.326922331	0.371708451	0.430059868	0.128244774	0.683959018	0.246549712	0.182903188	0.248755266	0.18852792	0.353176137	0.48392283	0.579737336	0.670226969	0.670157068	0.358587811	0.47266881	0.440900563	0.600801068	0.453752182	0.570673882	0.5	0.296435272	0.622162884	0.483420593	0.395052184	0.491961415	0.275797373	0.622162884	0.532286213	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.52171112	0.475884244	0.514071295	0.62082777	0.476439791	0.535240304	0.532154341	0.622889306	0.624833111	0.664921466	0.434866641	0.27170418	0.649155722	0.606141522	0.537521815	0.425589486	0.374598071	0.686679174	0.552736983	0.586387435	0.021903039	0.571150989	-0.033602918	-0.048938501	0.574252782	0.027688689	-0.021181106	0.18184422	0.002973632	0.211991286	-0.016697131	0.166955587	-0.037150213	-0.170642341	0.349095081	0.866025404	-0.5	0.478640672
1996	5	0.138786077	0.719216453	0.471959959	0.422006608	0.477636254	0.478640672	0.153654845	0.792689223	0.413619569	0.24812398	0.299788278	0.237993694	0.233474125	0.63270769	0.304301116	0.174164215	0.233496163	0.107226305	0.480397426	0.363290569	0.166697393	0.167961154	0.248027788	0.104604735	0.37328942	0.144827539	0.210088601	0.264538697	0.317853688	0.0325248	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.001947597	0.8050717	0.821509372	0.734587533	0.727501985	0.721106591	0.058101199	0.842737098	0.589335474	0.500643266	0.545006298	0.807247464	0.141050356	0.761973864	0.367484422	0.326922331	0.371708451	0.430059868	0.520551475	0.340836013	0.581613508	0.771695594	0.591623037	0.353176137	0.48392283	0.579737336	0.670226969	0.670157068	0.358587811	0.47266881	0.440900563	0.600801068	0.453752182	0.570673882	0.5	0.296435272	0.622162884	0.483420593	0.395052184	0.491961415	0.275797373	0.622162884	0.532286213	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.52171112	0.475884244	0.514071295	0.62082777	0.476439791	0.535240304	0.532154341	0.622889306	0.624833111	0.664921466	0.434866641	0.27170418	0.649155722	0.606141522	0.537521815	0.002694114	0.456180966	-0.042739093	-0.006461769	0.547292872	0.008233407	-0.023396548	0.120318511	-0.000750988	0.39054669	-0.011275659	0.323139652	-0.017833258	-0.107813672	0.449950299	0.5	-0.866025404	0.387537872
1996	6	0.014545752	0.870781907	0.748686578	0.62585378	0.635588999	0.387537872	0.138786077	0.719216453	0.471959959	0.422006608	0.477636254	0.478640672	0.153654845	0.792689223	0.413619569	0.24812398	0.299788278	0.237993694	0.233474125	0.63270769	0.304301116	0.174164215	0.233496163	0.107226305	0.480397426	0.363290569	0.166697393	0.167961154	0.248027788	0.104604735	0.37328942	0.144827539	0.210088601	0.264538697	0.317853688	0.0325248	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.001947597	0.8050717	0.821509372	0.734587533	0.727501985	0.721106591	0.058101199	0.842737098	0.589335474	0.500643266	0.545006298	0.807247464	0.613709574	0.601286174	0.572232645	0.634178905	0.32460733	0.520551475	0.340836013	0.581613508	0.771695594	0.591623037	0.353176137	0.48392283	0.579737336	0.670226969	0.670157068	0.358587811	0.47266881	0.440900563	0.600801068	0.453752182	0.570673882	0.5	0.296435272	0.622162884	0.483420593	0.395052184	0.491961415	0.275797373	0.622162884	0.532286213	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.52171112	0.475884244	0.514071295	0.62082777	0.476439791	0.535240304	0.532154341	0.622889306	0.624833111	0.664921466	-0.036672328	0.355270027	0.072981508	-0.006687882	0.560979495	-0.096799889	-0.07880948	0.134213777	-0.052214718	0.624463247	5.11E-03	0.55333354	0.026132596	0.033818894	0.50542052	1.22515E-16	-1	0.147629179
1996	7	1.74E-04	0.808108807	0.894285823	0.83837224	0.628584815	0.147629179	0.014545752	0.870781907	0.748686578	0.62585378	0.635588999	0.387537872	0.138786077	0.719216453	0.471959959	0.422006608	0.477636254	0.478640672	0.153654845	0.792689223	0.413619569	0.24812398	0.299788278	0.237993694	0.233474125	0.63270769	0.304301116	0.174164215	0.233496163	0.107226305	0.480397426	0.363290569	0.166697393	0.167961154	0.248027788	0.104604735	0.37328942	0.144827539	0.210088601	0.264538697	0.317853688	0.0325248	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.001947597	0.8050717	0.821509372	0.734587533	0.727501985	0.721106591	0.641798737	0.618971061	0.529080675	0.563417891	0.647469459	0.613709574	0.601286174	0.572232645	0.634178905	0.32460733	0.520551475	0.340836013	0.581613508	0.771695594	0.591623037	0.353176137	0.48392283	0.579737336	0.670226969	0.670157068	0.358587811	0.47266881	0.440900563	0.600801068	0.453752182	0.570673882	0.5	0.296435272	0.622162884	0.483420593	0.395052184	0.491961415	0.275797373	0.622162884	0.532286213	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.52171112	0.475884244	0.514071295	0.62082777	0.476439791	0.012363198	0.292522606	0.0263718	-0.051534327	0.556391863	0.059481512	-0.124580386	0.230437195	0.051415186	0.791457344	-0.007756778	0.718786611	0.051122497	0.115221365	0.46944893	-0.5	-0.866025404	0.035328662
1996	8	2.38E-04	0.792942533	0.912372502	0.769798187	0.289503573	0.035328662	1.74E-04	0.808108807	0.894285823	0.83837224	0.628584815	0.147629179	0.014545752	0.870781907	0.748686578	0.62585378	0.635588999	0.387537872	0.138786077	0.719216453	0.471959959	0.422006608	0.477636254	0.478640672	0.153654845	0.792689223	0.413619569	0.24812398	0.299788278	0.237993694	0.233474125	0.63270769	0.304301116	0.174164215	0.233496163	0.107226305	0.480397426	0.363290569	0.166697393	0.167961154	0.248027788	0.104604735	0.37328942	0.144827539	0.210088601	0.264538697	0.317853688	0.0325248	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	4.75E-05	0.733029105	0.86096892	0.775255345	0.273042033	0.180701121	0.565777606	0.675241158	0.429643527	0.399198932	0.378708551	0.641798737	0.618971061	0.529080675	0.563417891	0.647469459	0.613709574	0.601286174	0.572232645	0.634178905	0.32460733	0.520551475	0.340836013	0.581613508	0.771695594	0.591623037	0.353176137	0.48392283	0.579737336	0.670226969	0.670157068	0.358587811	0.47266881	0.440900563	0.600801068	0.453752182	0.570673882	0.5	0.296435272	0.622162884	0.483420593	0.395052184	0.491961415	0.275797373	0.622162884	0.532286213	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	0.619765494	0.622186495	0.386491557	0.472630174	0.483420593	0.018527826	0.268807016	0.066474397	-0.022767047	0.572908159	-0.014280253	-0.102948777	0.371900897	8.96E-03	0.845576155	0.03900967	0.74378612	0.062190532	0.049220989	0.341339744	-0.866025404	-0.5	0.008461238
1996	9	0.004188653	0.569962508	0.696392354	0.608470312	0.096155171	0.008461238	2.38E-04	0.792942533	0.912372502	0.769798187	0.289503573	0.035328662	1.74E-04	0.808108807	0.894285823	0.83837224	0.628584815	0.147629179	0.014545752	0.870781907	0.748686578	0.62585378	0.635588999	0.387537872	0.138786077	0.719216453	0.471959959	0.422006608	0.477636254	0.478640672	0.153654845	0.792689223	0.413619569	0.24812398	0.299788278	0.237993694	0.233474125	0.63270769	0.304301116	0.174164215	0.233496163	0.107226305	0.480397426	0.363290569	0.166697393	0.167961154	0.248027788	0.104604735	0.37328942	0.144827539	0.210088601	0.264538697	0.317853688	0.0325248	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0	0.642849869	0.784420093	0.667367193	0.132699094	0.044375985	0.402783147	0.372990354	0.390243902	0.496662216	0.486910995	0.565777606	0.675241158	0.429643527	0.399198932	0.378708551	0.641798737	0.618971061	0.529080675	0.563417891	0.647469459	0.613709574	0.601286174	0.572232645	0.634178905	0.32460733	0.520551475	0.340836013	0.581613508	0.771695594	0.591623037	0.353176137	0.48392283	0.579737336	0.670226969	0.670157068	0.358587811	0.47266881	0.440900563	0.600801068	0.453752182	0.570673882	0.5	0.296435272	0.622162884	0.483420593	0.395052184	0.491961415	0.275797373	0.622162884	0.532286213	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.478933127	0.561093248	0.317073171	0.650200267	0.80104712	-0.013559047	0.254938207	-0.058912591	0.071075006	0.603416001	0.025207186	-0.000375813	0.533732886	0.002545459	0.81433514	-0.020270152	0.67336519	-0.086198631	-0.055159613	0.220559533	-1	-1.83772E-16	0.003717064
1996	10	0.135698423	0.332433611	0.459775781	0.401799613	0.050921664	0.003717064	0.004188653	0.569962508	0.696392354	0.608470312	0.096155171	0.008461238	2.38E-04	0.792942533	0.912372502	0.769798187	0.289503573	0.035328662	1.74E-04	0.808108807	0.894285823	0.83837224	0.628584815	0.147629179	0.014545752	0.870781907	0.748686578	0.62585378	0.635588999	0.387537872	0.138786077	0.719216453	0.471959959	0.422006608	0.477636254	0.478640672	0.153654845	0.792689223	0.413619569	0.24812398	0.299788278	0.237993694	0.233474125	0.63270769	0.304301116	0.174164215	0.233496163	0.107226305	0.480397426	0.363290569	0.166697393	0.167961154	0.248027788	0.104604735	0.37328942	0.144827539	0.210088601	0.264538697	0.317853688	0.0325248	0.300436626	0.098484491	0.205437379	0.211828475	0.155768805	0.022545777	0.002143412	0.169340074	0.523014278	0.511819393	0.069646605	0.004155492	0	0.428717147	0.671204136	0.51177474	0.040374045	0.008935363	0.57325087	0.458199357	0.369606004	0.540720961	0.403141361	0.402783147	0.372990354	0.390243902	0.496662216	0.486910995	0.565777606	0.675241158	0.429643527	0.399198932	0.378708551	0.641798737	0.618971061	0.529080675	0.563417891	0.647469459	0.613709574	0.601286174	0.572232645	0.634178905	0.32460733	0.520551475	0.340836013	0.581613508	0.771695594	0.591623037	0.353176137	0.48392283	0.579737336	0.670226969	0.670157068	0.358587811	0.47266881	0.440900563	0.600801068	0.453752182	0.570673882	0.5	0.296435272	0.622162884	0.483420593	0.395052184	0.491961415	0.275797373	0.622162884	0.532286213	0.275608813	0.242765273	0.243902439	0.546061415	0.696335079	0.456513336	0.289389068	0.260787992	0.493991989	0.404886562	0.559335137	0.541800643	0.262664165	0.572763685	0.527050611	0.009581954	0.235326532	-0.018886845	0.110655161	0.640089176	-2.81E-02	0.146596451	0.694559807	-0.018588322	0.684334483	0.000301221	0.559490336	-0.06096994	-0.073300814	0.146697446	-0.866025404	0.5	0.052222904
